Year,Argentina,Developing Asia,Australia,Belgium,Brazil,Canada,Chile,China,Czech Republic,Germany,Developing Countries,Denmark,East Asia & Pacific developing,Europe & Central Asia developing,Spain,Estonia,Finland,France,United Kingdom,High Income Countries,"Hong Kong SAR, China",Hungary,High income: OECD,Indonesia,Israel,Italy,Jordan,Japan,"Korea, Rep.",Latin America & Caribbean developing,Low Income,Mexico,Middle Income Countries,Middle East & N. Africa developing,Malaysia,Netherlands,Norway,New Zealand,High Income: Non-OECD,Peru,Philippines,Poland,Russian Federation,South Asia developing,Singapore,Sub-Saharan Africa developing,Slovakia,Sweden,Thailand,Turkey,"Taiwan, China",Uganda,United States,World (WBG members)
1991M01,1265.303,3313.754,5502.346,NA,4896.404,NA,NA,NA,NA,44250.68,13522.17,NA,3313.754,2.651407,7260.23,NA,NA,NA,NA,262499.9,7752.724,NA,247282.3,NA,NA,NA,NA,21646.47,3178.191,10915.59,NA,5309.358,13522.17,NA,NA,NA,6478.726,1096.959,18300.85,NA,NA,NA,NA,NA,4014.566,NA,NA,5493.817,3313.754,2.651407,5268.258,NA,41353.47,168083.9
1991M02,1518.856,NA,5708.852,NA,3887.668,NA,NA,NA,NA,40788.13,NA,NA,NA,NA,7933.039,NA,NA,NA,NA,255747.3,6063.831,NA,246204.4,NA,NA,NA,NA,24397.84,3327.193,10006.73,NA,5468.34,NA,NA,NA,NA,5928.947,1271.097,14918.86,NA,NA,NA,NA,NA,3175.083,NA,NA,5402.757,3152.839,2.588754,4161.086,NA,40909.06,NA
1991M03,1632.372,NA,6890.402,NA,4384.693,NA,NA,NA,NA,43429.16,NA,NA,NA,NA,7689.405,NA,NA,NA,NA,283965.3,6465.924,NA,272547.5,NA,NA,NA,NA,28909.44,3921.644,10908.97,NA,5814.881,NA,NA,NA,NA,6101.73,1241.708,17017.9,NA,NA,NA,NA,NA,4062.258,NA,NA,5898.22,4010.966,3.935234,4857.343,NA,46101.14,NA
1991M04,1884.038,NA,6524.655,NA,5119.613,NA,NA,NA,NA,41399.08,NA,NA,NA,NA,8670.582,NA,NA,NA,NA,276742.4,7942.736,NA,262136.9,NA,NA,NA,NA,24394.36,4006.248,12160.61,NA,6250.205,NA,NA,NA,NA,6996.172,1239.873,18501.62,NA,NA,NA,NA,NA,3896.417,NA,NA,6062.707,3425.034,3.178725,4778.434,NA,45152.55,NA
1991M05,2302.835,NA,7145.694,NA,4917.469,NA,NA,NA,NA,41793.64,NA,NA,NA,NA,7721.173,NA,NA,NA,NA,280063.6,8551.586,NA,262021.1,NA,NA,NA,NA,24739.38,4210.819,11844.38,NA,6156.682,NA,NA,NA,NA,6634.533,1488.776,20520.91,NA,NA,NA,NA,NA,3908.034,NA,NA,5544.209,3584.901,3.911652,5758.457,NA,45104.24,NA
1991M06,2131.789,NA,6717.057,NA,4789.512,NA,NA,NA,NA,41103.51,NA,NA,NA,NA,7520.813,NA,NA,NA,NA,278950.3,8072.009,NA,261343.5,NA,NA,NA,NA,25918.9,4551.094,11457.59,NA,5923,NA,NA,NA,NA,6450.473,1255.97,20238.82,NA,NA,NA,NA,NA,4196.986,NA,NA,5929.178,3495.768,3.585561,5838.037,NA,44562.04,NA
1991M07,2413.624,NA,6700.316,NA,4346.831,NA,NA,NA,NA,45081.05,NA,NA,NA,NA,7666.449,NA,NA,NA,NA,282817.2,9148.862,NA,262472.4,NA,NA,NA,NA,27298.58,3797.545,11272.04,NA,6192.203,NA,NA,NA,NA,6263.96,1271.121,21893.57,NA,NA,NA,NA,NA,4321.697,NA,NA,4371.58,4316.767,3.693405,6009.389,NA,42180.55,NA
1991M08,1980.572,NA,6999.535,NA,4816.337,NA,NA,NA,NA,39706.15,NA,NA,NA,NA,4744.509,NA,NA,NA,NA,261339.4,8849.467,NA,242765.3,NA,NA,NA,NA,25163.15,3958.099,11608.8,NA,6037.554,NA,NA,NA,NA,5109.053,1213.173,20106.56,NA,NA,NA,NA,NA,4049.073,NA,NA,4592.074,3952.132,4.343257,5227.454,NA,42286.11,NA
1991M09,1977.779,NA,6709.11,NA,3526.962,NA,NA,NA,NA,40972.11,NA,NA,NA,NA,6934.43,NA,NA,NA,NA,281088.7,9243.591,NA,261899.8,NA,NA,NA,NA,28156.75,3933.526,10248.95,NA,6055.513,NA,NA,NA,NA,7363.804,1131.228,21191.33,NA,NA,NA,NA,NA,4058.883,NA,NA,5693.852,3863.516,5.345316,5911.076,NA,43420.81,NA
1991M10,1831.87,NA,7226.636,NA,4554.612,NA,NA,NA,NA,46724.53,NA,NA,NA,NA,8806.754,NA,NA,NA,NA,303191.6,9490.926,NA,285492.8,NA,NA,NA,NA,28550.88,4626.753,12099.07,NA,6757.666,NA,NA,NA,NA,6601.398,1185.833,21205.16,NA,1309.983,NA,NA,NA,4239.718,NA,NA,6242.356,3893.626,6.090643,5642.641,NA,47351.01,NA
1991M11,1668.079,NA,7190.733,NA,4264.598,NA,NA,NA,NA,45041.56,NA,NA,NA,NA,8649.884,NA,NA,NA,NA,294436.9,9518.508,NA,276345.9,NA,NA,NA,NA,26907.08,4671.114,11389.99,NA,6384.711,NA,NA,NA,NA,6289.205,1414.785,21090.55,NA,1237,NA,NA,NA,3981.539,NA,NA,5966.463,3904.241,6.01311,5922.429,NA,46145.1,NA
1991M12,1584.463,NA,7245.171,NA,4448.876,NA,NA,NA,NA,43168.68,NA,NA,NA,NA,7848.135,NA,NA,NA,NA,290208,9805.091,NA,272970.6,NA,NA,NA,NA,29116.87,5405.692,11676.6,NA,6468.408,NA,NA,NA,NA,7027.665,1277.901,20460.51,NA,1348.774,NA,NA,NA,3841.581,NA,NA,5187.613,3954.339,6.278814,5229.372,NA,44138.24,NA
1992M01,1335.896,NA,6168.064,NA,4463.008,NA,NA,NA,NA,42054.98,NA,NA,NA,NA,6964.661,NA,NA,NA,NA,268416.2,6899.833,NA,253873.9,NA,NA,NA,NA,23470.35,3799.569,10862.35,NA,5692.974,NA,NA,NA,NA,7358.189,1018.868,18152.22,NA,1054.054,NA,NA,NA,4087.263,NA,NA,5527.816,4084.576,5.422732,5829.227,NA,43530.57,NA
1992M02,1572.044,NA,6353.328,NA,4118.004,NA,NA,NA,NA,42310.76,NA,NA,NA,NA,8731.549,NA,NA,NA,NA,282186,8758.379,NA,268445.7,NA,NA,NA,NA,27215.16,3634.317,10767.6,NA,5949.389,NA,NA,NA,NA,6400.128,1277.363,18230.47,NA,1123.609,NA,NA,NA,3485.228,NA,NA,5753.591,3574.907,5.452341,4414.822,NA,46246.4,NA
1992M03,1816.452,NA,7214.793,NA,5055.103,NA,NA,NA,NA,48383.55,NA,NA,NA,NA,8388.682,NA,NA,NA,NA,314539,8964.404,NA,297954.3,NA,NA,NA,NA,29837.07,4576.935,12934.65,NA,7038.421,NA,NA,NA,NA,8037.591,1511.018,21019.85,NA,1426.538,NA,NA,NA,4381.493,NA,NA,6275.837,4271.63,6.713585,5857.504,NA,49957.38,NA
1992M04,1833.465,NA,6900.882,NA,4621.335,NA,NA,NA,NA,46239.05,NA,NA,NA,NA,7744.967,NA,NA,NA,NA,295175.2,9360.078,NA,277233,NA,NA,NA,NA,27101.14,4558.862,11756.33,NA,6370.497,NA,NA,NA,NA,6675.952,1469.545,21036.46,NA,1067.384,NA,NA,NA,3938.697,NA,NA,5555.499,4055.094,6.152538,5904.221,NA,46518.83,NA
1992M05,2079.476,NA,7310.967,NA,5153.41,NA,NA,NA,NA,39742.94,NA,NA,NA,NA,8141.406,NA,NA,NA,NA,282852.3,10067.3,NA,262239.2,NA,NA,NA,NA,25421.87,4561.343,12307.85,NA,6354.074,NA,NA,NA,NA,6568.47,1402.075,22042.73,NA,1291.176,NA,NA,NA,4034.809,NA,NA,5499.421,3737.902,7.809125,5861.149,NA,45854.14,NA
1992M06,2165.772,NA,7055.094,NA,5248.484,NA,NA,NA,NA,39352.67,NA,NA,NA,NA,8415.072,NA,NA,NA,NA,294710.7,10546.03,NA,273460.9,NA,NA,NA,NA,27743.11,5098.223,12965.26,NA,6873.663,NA,NA,NA,NA,7029.878,1435.798,22841.51,NA,1329.684,NA,NA,NA,4367.828,NA,NA,5657.698,4457.129,6.205251,5761.875,NA,48898.63,NA
1992M07,2128.746,NA,7177.858,NA,6130.146,NA,NA,NA,NA,45854.22,NA,NA,NA,NA,7927.418,NA,NA,NA,NA,297120.8,10709.21,NA,275464.8,NA,NA,NA,NA,28580.02,4557.835,13432.16,NA,6428.538,NA,NA,NA,NA,6538.521,1255.264,23156.39,NA,1288.171,NA,NA,NA,4529.572,NA,NA,4943.881,4405.314,7.24967,5788.868,NA,44955.38,NA
1992M08,1911.943,NA,6812.884,NA,5316,NA,NA,NA,NA,37512.09,NA,NA,NA,NA,4637.338,NA,NA,NA,NA,266902.6,10610.49,NA,243703.5,NA,NA,NA,NA,25455.51,4413.844,12601.09,NA,6465.653,NA,NA,NA,NA,6069.723,1042.335,22865.25,NA,1381.898,NA,NA,NA,4198.342,NA,NA,4679.772,4143.091,7.26281,6144.47,NA,43665.32,NA
1992M09,1892.126,NA,7582.891,NA,5323.06,NA,NA,NA,NA,43436.77,NA,NA,NA,NA,7256.834,NA,NA,NA,NA,299620.6,11091.22,NA,278436.4,NA,NA,NA,NA,30707.42,4713.851,12857.65,NA,6698.476,NA,NA,NA,NA,7052.495,1154.549,22990.85,NA,1330.961,NA,NA,NA,4582.54,NA,NA,5527.566,4483.023,7.786892,5424.968,NA,45995.45,NA
1992M10,1731.377,NA,7665.283,NA,5759.596,NA,NA,NA,NA,48770.43,NA,NA,NA,NA,8471.672,NA,NA,NA,NA,320030.4,11647.26,NA,298809.6,NA,NA,NA,NA,29813.42,5057.72,13769.07,NA,7114.09,NA,NA,NA,NA,7313.267,1245.996,23781.96,NA,1356.251,NA,NA,NA,4510.991,NA,NA,6037.09,4461.688,9.488511,5892.329,NA,50279.26,NA
1992M11,1893.491,NA,7500.574,NA,5939.705,NA,NA,NA,NA,42539.45,NA,NA,NA,NA,7726.27,NA,NA,NA,NA,294930.6,10929.94,NA,272258.5,NA,NA,NA,NA,26430.69,4722.791,13473.46,NA,6657.587,NA,NA,NA,NA,7071.916,1179.084,23633.61,NA,1299.021,NA,NA,NA,4542.121,NA,NA,5588.46,4121.04,9.084826,6268.059,NA,47264.34,NA
1992M12,1893.412,NA,7807.277,NA,6142.135,NA,NA,NA,NA,44171.8,NA,NA,NA,NA,8284.753,NA,NA,NA,NA,307946.6,11283.38,NA,286200.5,NA,NA,NA,NA,30183.24,5015.824,14062.49,NA,7005.889,NA,NA,NA,NA,7198.249,1256.125,23614.97,NA,1451.165,NA,NA,NA,5075.816,NA,NA,5487.932,4587.968,11.25379,5362.358,NA,48300.93,NA
1993M01,1677.133,NA,6551.32,NA,5538.484,NA,NA,NA,NA,36519.9,NA,NA,NA,NA,7216.346,NA,NA,NA,13225.71,262847,8368.317,NA,245660,NA,NA,NA,NA,23658.36,3815.785,12435.92,NA,6088.746,NA,NA,NA,15288.42,6367.75,991.9899,19399.25,NA,1198.633,NA,NA,NA,4043.609,NA,NA,5223.482,3692.076,10.23498,5310.187,NA,45021.98,NA
1993M02,1697.426,NA,6681.058,NA,5590.699,NA,NA,NA,NA,42987.9,NA,NA,NA,NA,7780.517,NA,NA,NA,13921.06,283961.4,10326.75,NA,264472.2,NA,NA,NA,NA,27878.73,4252.673,12997.93,NA,6561.995,NA,NA,NA,14560.82,6532.411,1249.133,21572.33,NA,1240.05,NA,NA,NA,4287.952,NA,NA,5563.759,4356.032,9.277064,5260.205,NA,45022.72,359242.7
1993M03,2005.064,NA,7498.408,NA,6868.131,NA,NA,NA,NA,45161.52,NA,NA,NA,NA,8611.057,NA,NA,NA,13194.74,317268.5,10648.32,NA,295468.3,NA,NA,NA,NA,33519.71,4941.159,15513.38,NA,7636.431,NA,NA,NA,16365.46,7240.673,1594.87,24119.32,NA,1270.7,NA,NA,NA,5286.003,NA,NA,6504.421,4617.703,9.799448,6179.928,NA,52476.39,402315.1
1993M04,2007.759,NA,7224.755,NA,5781.914,NA,NA,NA,NA,41927.21,NA,NA,NA,NA,7792.71,NA,NA,NA,12529.68,296274.9,11229.2,NA,273382.9,NA,NA,NA,NA,29468.62,4833.982,13661.74,NA,6991.417,NA,NA,NA,14379.94,7687.685,1441.813,24214,NA,1338.717,NA,NA,NA,5209.65,NA,NA,5935.318,4197.264,10.68577,5767.386,NA,49153.45,374474.1
1993M05,2260.674,NA,7992.767,NA,5748.373,NA,NA,NA,NA,40262.18,NA,NA,NA,NA,8265.555,NA,NA,NA,12666.62,290153.7,11182.61,NA,265781.7,NA,NA,NA,NA,25262,4823.16,13685.12,NA,7046.816,NA,NA,NA,14246.9,7109.379,1509.097,25016.5,NA,1447.91,NA,NA,NA,4886.82,NA,NA,5606.758,4347.141,11.66097,6686.391,NA,49559.97,367836.8
1993M06,2347.546,NA,7374.288,NA,6309.827,NA,NA,NA,NA,42948.79,NA,NA,NA,NA,8151.748,NA,NA,NA,13089.04,300034.5,11165.48,NA,276978.5,NA,NA,NA,NA,28312.1,5163.319,15957.32,NA,8609.808,NA,NA,NA,16815.69,7283.459,1419.096,24436.86,NA,1416.229,NA,NA,NA,5068.372,NA,NA,6106.545,4730.547,8.222266,5855.458,NA,48109.72,383425.3
1993M07,2080.912,NA,7890.733,NA,6564.455,NA,NA,NA,NA,40650.79,NA,NA,NA,NA,7691.254,NA,NA,NA,12420.66,289381.9,12758,NA,263125,NA,NA,NA,NA,29887.8,4746.419,15002.93,NA,7462.852,NA,NA,NA,14716.67,6544.611,1262.105,26250.69,NA,1509.884,NA,NA,NA,5353.476,NA,NA,5591.841,5144.772,12.02914,6058.299,NA,44129.16,370424.1
1993M08,1934.641,NA,7644.67,NA,6641.208,NA,NA,NA,NA,38795.71,NA,NA,NA,NA,4979.839,NA,NA,NA,12560.2,276268.6,12062.8,NA,250710.7,NA,NA,NA,NA,25655.84,4656.986,15200.96,NA,7571.254,NA,NA,NA,13676.6,7148.521,1223.291,25388.54,NA,1501.7,NA,NA,NA,5014.984,NA,NA,5022.497,4991.512,11.8658,6376.118,NA,45886.28,355238.9
1993M09,2138.679,NA,7686.654,NA,6341.281,NA,NA,NA,NA,43161.35,NA,NA,NA,NA,7220.721,NA,NA,NA,12718.66,301252.4,12339.6,NA,276297.9,NA,NA,NA,NA,29816.18,5126.484,15332.69,NA,7994.342,NA,NA,NA,16498.61,6832.816,1222.186,25740.11,NA,1552.486,NA,NA,NA,5860.077,NA,NA,6758.205,5625.808,14.0306,5401.753,NA,47277.9,385594.1
1993M10,2014.296,NA,8358.211,NA,5957.523,NA,NA,NA,NA,45689.39,NA,NA,NA,NA,7942.351,NA,NA,NA,14091.51,314390.2,12608.69,NA,289531,NA,NA,NA,NA,28116.51,5322.649,15856.68,NA,8868.02,NA,NA,NA,16260.8,8216.332,1230.115,26073.09,NA,1579.204,NA,NA,NA,5165.625,NA,NA,6665.768,5245.475,16.50526,6284.475,NA,51254.03,401078
1993M11,1895.488,NA,7951.571,NA,5927.228,NA,NA,NA,NA,45218.28,NA,NA,NA,NA,9011.42,NA,NA,NA,14346.71,308827.6,12026.43,NA,284289.6,NA,NA,NA,NA,25873.43,5236.565,15334.67,NA,8410.244,NA,NA,NA,15949.91,7714.471,1402.215,25690.88,NA,1782.254,NA,NA,NA,5434.408,NA,NA,6807.753,5228.469,16.32297,6334.559,NA,50138.78,394116.7
1993M12,2093.714,NA,8057.89,NA,6320.628,NA,NA,NA,NA,47165.08,NA,NA,NA,NA,8056.889,NA,NA,NA,14497.5,319378.6,12444.96,NA,294850.1,NA,NA,NA,NA,29663.76,5791.694,15909.03,NA,8553.853,NA,NA,NA,16617.1,7623.518,1359.235,26003.06,NA,1546.716,NA,NA,NA,5636.984,NA,NA,6491.816,5085.345,26.12166,5827.394,NA,51371.56,406646.3
1994M01,1844.677,NA,7020.302,NA,5070.504,NA,NA,NA,NA,40474.82,NA,NA,NA,NA,7694.371,256.2675,NA,NA,13801.96,286717.8,10753.69,NA,263308.9,NA,NA,NA,NA,23874.61,4347.553,13201.05,NA,7272.093,NA,NA,NA,17566.91,7243.218,1109.042,24270.39,NA,1430.18,NA,NA,NA,5461.449,NA,NA,6261.209,4630.502,18.81052,6210.574,NA,46260.74,363548.4
1994M02,1847.786,NA,7325.92,NA,4962.315,NA,NA,NA,NA,42370.88,NA,NA,NA,NA,8515.541,271.2113,NA,NA,14296.69,291359.5,9523.784,NA,273381.8,NA,NA,NA,NA,27396.39,4421.863,14118.57,NA,8238.145,NA,NA,NA,16678.19,7831.497,1435.068,20781.61,NA,1369.704,NA,NA,NA,4520.782,NA,NA,6372.113,4415.151,19.80105,4889.258,NA,45725.1,369907.5
1994M03,2135.696,NA,8471.589,NA,6140.897,NA,NA,NA,NA,49742.17,NA,NA,NA,NA,9817.897,314.6436,NA,NA,13896.14,342414.1,11375.44,NA,319350.6,NA,NA,NA,NA,32729.34,5387.101,16342.76,NA,9139.116,NA,NA,NA,18864.76,8205.267,1698.943,25716.28,NA,1553.441,NA,NA,NA,6102.577,NA,NA,7513.322,6103.899,26.59368,6102.561,NA,56710.07,435771.3
1994M04,2243.911,NA,7834.529,NA,6581.628,NA,NA,NA,NA,44955.25,NA,NA,NA,NA,8774.631,278.8256,NA,NA,14069.83,315698.6,11920.09,NA,289529.9,NA,NA,NA,NA,29552.86,5376.652,15560.2,NA,7966.708,NA,NA,NA,16074.22,7229.637,1461.861,26986.6,NA,1422.321,NA,NA,NA,6519.391,NA,NA,6704.92,5008.534,38.65161,6303.205,NA,51115.47,401515.3
1994M05,2893.531,NA,8864.795,NA,6926.583,NA,NA,NA,NA,47720.63,NA,NA,NA,NA,8163.434,309.9084,NA,NA,14074.48,319437.9,12188.72,NA,290692.1,NA,NA,NA,NA,24878.8,5470.219,16429.51,NA,8434.536,NA,NA,NA,16626.29,7698.466,1860.561,28820.83,NA,1587.265,NA,NA,NA,6586.458,NA,NA,6807.72,5380.058,38.88283,7152.125,NA,51729.81,408101.2
1994M06,2610.172,NA,7984.887,NA,6659.29,NA,NA,NA,NA,50304,NA,NA,NA,NA,9954.213,329.0662,NA,NA,14045.71,337283.2,12972.95,NA,309441.9,NA,NA,NA,NA,30245.61,5782.817,16221.05,NA,8506.922,NA,NA,NA,17840.46,8219.575,1507.575,28753.71,NA,1608.326,NA,NA,NA,7109.496,NA,NA,7306.661,5725.314,40.96878,6061.098,NA,53210.93,429110.1
1994M07,2534.371,NA,8147.741,NA,6553.828,NA,NA,NA,NA,44116.36,NA,NA,NA,NA,8461.189,221.1339,NA,NA,13166.44,310745.2,13461.11,NA,281051.4,NA,NA,NA,NA,30287.16,5256.47,14827.37,NA,7309.335,NA,NA,NA,15164.18,7742.465,1369.285,29192.48,NA,1665.741,NA,NA,NA,6652.077,NA,NA,5872.238,5483.886,44.98446,6544.921,NA,47959.72,395830.2
1994M08,2589.275,NA,7971.699,NA,7314.625,NA,NA,NA,NA,45282.73,NA,NA,NA,NA,6356.167,298.263,NA,NA,13240.81,313167.6,13923.54,NA,281962.6,NA,NA,NA,NA,27251.66,5230.552,16690.03,NA,8290.071,NA,NA,NA,15824.8,6750.954,1359.439,30274.97,NA,1589.804,NA,NA,NA,7108.486,NA,NA,5608.998,5660.14,45.3293,6653.664,NA,53197.09,401706.5
1994M09,2384.065,NA,7889.478,NA,6905.491,NA,NA,NA,NA,47530.89,NA,NA,NA,NA,8706.095,333.7104,NA,NA,13694.12,333899,13831.99,NA,304309.2,NA,NA,NA,NA,31465.67,5698.031,15883.82,NA,7945.428,NA,NA,NA,17720.27,8342.233,1385.649,29820.05,NA,1679.687,NA,NA,NA,7311.659,NA,NA,7230.369,6235.56,56.77156,6292.334,NA,53305.92,425649.9
1994M10,2405.814,NA,8347.393,NA,6146.025,NA,NA,NA,NA,48365.76,NA,NA,NA,NA,9453.31,308.3052,NA,NA,14206.57,340945.7,14431.95,NA,309662.1,NA,NA,NA,NA,29984.78,6030.354,15882.96,NA,8704.08,NA,NA,NA,17240.13,9152.274,1284.532,31163.72,NA,1837.408,NA,NA,NA,7065.416,NA,NA,7647.117,5923.689,54.54055,7260.54,NA,54858.09,433570.5
1994M11,2512.457,NA,8419.009,NA,5991.818,NA,NA,NA,NA,49416.48,NA,NA,NA,NA,9055.636,352.5287,NA,NA,14876.52,342203,13714.89,NA,311109.4,NA,NA,NA,NA,29424.74,6253.331,16568.4,NA,9499.157,NA,NA,NA,17740.39,8450.263,1465.055,31074.67,NA,1591.251,NA,NA,NA,7106.362,NA,NA,7483.031,6256.058,55.92493,7740.961,NA,54908.52,436241.8
1994M12,2582.107,NA,8215.406,NA,5827.516,NA,NA,NA,NA,51530.19,NA,NA,NA,NA,10581.31,325.9047,NA,NA,15526.01,354214.3,13036.53,NA,326455.6,NA,NA,NA,NA,32526.68,7216.622,15008.97,NA,8205.436,NA,NA,NA,16936.3,8968.483,1523.524,29208.29,NA,1836.116,NA,NA,NA,7105.905,NA,NA,8619.831,6118.47,79.90501,6483.747,NA,56127.65,447981.8
1995M01,2305.518,NA,7178.259,24116.58,4664.806,NA,NA,NA,NA,47614.28,NA,5356.239,NA,NA,9509.536,290.3523,2752.142,NA,14978.81,320641.4,12912.73,NA,293695.4,NA,1350.385,NA,NA,23404.49,5195.121,14767.23,NA,9142.132,NA,NA,NA,19846.19,8408.312,1231.129,27654.67,NA,1571.895,NA,NA,NA,6534.278,NA,NA,6872.974,5724.526,55.30305,5902.141,NA,51682.11,407488.6
1995M02,2367.171,NA,7243.577,24272.61,4599.306,NA,NA,NA,NA,48701.68,NA,5340.846,NA,NA,9711.08,291.0345,2662.246,NA,15126.82,329340.5,10743.9,NA,304665.5,NA,1256.438,NA,NA,30372.84,5614.656,14866.09,NA,9300.061,NA,NA,NA,17755.09,7871.882,1574.262,26056.14,NA,1676.32,NA,NA,NA,6167.114,NA,NA,7587.219,5648.633,55.70491,6777.952,NA,52987.65,417881.8
1995M03,3037.587,NA,8541.629,24918.27,5870.78,NA,NA,NA,NA,55918.67,NA,6251.995,NA,NA,10881.07,344.9616,3189.384,NA,14638.76,377075,13235.64,NA,347330.1,NA,1492.414,NA,NA,36313.88,6540.779,17406.93,NA,10404.2,NA,NA,NA,21429.91,9246.681,1724.268,31001.18,NA,1693.735,NA,NA,NA,7595.079,NA,NA,8703.331,7133.778,58.66147,7132.875,NA,61614.65,479614.8
1995M04,3175.888,NA,7777.766,25113.19,5232.745,NA,NA,NA,NA,49603.44,NA,4811.573,NA,NA,8606.15,292.8566,3043.355,NA,14331.8,342314.5,12752.36,NA,312630.9,NA,1275.291,NA,NA,32762.12,6565.915,14963.62,NA,8757.805,NA,NA,NA,18659,7717.833,1467.853,30240.83,NA,1745.829,NA,NA,NA,6848.81,NA,NA,7089.365,5498.705,65.58168,7463.771,NA,55484.51,433147.8
1995M05,3783.088,NA,8396.259,24943.59,6423.5,NA,NA,NA,NA,53351.57,NA,5686.437,NA,NA,10009.18,323.2948,3053.22,NA,14499.27,356604.7,14600.95,NA,322943.9,NA,1428.889,NA,NA,27963.25,6855.646,18221.12,NA,10612.72,NA,NA,NA,20350.13,8590.044,1796.298,33645.43,NA,1752.146,NA,NA,NA,7478.044,NA,NA,7729.798,6568.564,52.26043,7783.348,NA,57694.02,455938.5
1995M06,3571.888,NA,7705.942,24837.04,6241.905,NA,NA,NA,NA,54210.18,NA,5795.004,NA,NA,10636.76,331.6541,3469.468,NA,14534.99,361292,14265.75,NA,329432.5,NA,1440.009,NA,NA,32019.62,7257.854,17855.06,NA,10452.06,NA,NA,NA,21050.69,7723.292,1603.886,32332.23,NA,1890.664,NA,NA,NA,7814.624,NA,NA,8081.983,6709.966,64.90314,6679.971,NA,57049.17,461370.4
1995M07,3052.009,NA,8468.797,24961.45,5992.473,NA,NA,NA,NA,48810.71,NA,4398.849,NA,NA,9299.731,234.8252,2384.111,NA,14127.79,334091.4,15166.55,NA,299542.2,NA,1539.554,NA,NA,29789.97,6799.187,16626.2,NA,9552.548,NA,NA,NA,16968.89,8276.39,1399.144,33879.09,NA,1980.978,NA,NA,NA,7712.116,NA,NA,5778.095,6143.458,64.52024,7948.407,NA,51123.94,427050.1
1995M08,2935.8,NA,8409.857,24357.45,6791.011,NA,NA,NA,NA,46309.3,NA,5567.204,NA,NA,6235.589,340.362,2784.833,NA,14424.22,334278,14960.47,NA,299892.6,NA,1204.007,NA,NA,27871.3,7021.496,19272.91,NA,11228.6,NA,NA,NA,17105.33,8044.039,1462.515,33754.69,NA,1987.421,NA,NA,NA,8196.741,NA,NA,6825.587,6559.242,66.46425,7661.678,NA,56672.53,431509
1995M09,2785.41,NA,8767.552,24476.84,6293.117,NA,NA,NA,NA,52014.92,NA,5883.446,NA,NA,9256.353,361.6352,3100.78,NA,14936.95,358772,15672.08,NA,325514.5,NA,1421.375,NA,NA,32028.73,7200.68,18420.56,NA,10929.58,NA,NA,NA,19955.78,8588.012,1363.549,33374.29,NA,2009.733,NA,NA,NA,8127.872,NA,NA,7838.686,6832.931,68.84839,6788.927,NA,57486.84,459544.1
1995M10,2704.601,NA,8920.843,24595.81,6577.803,NA,NA,NA,NA,54136.01,NA,5944.435,NA,NA,10478.88,368.8521,3171.811,NA,15692.07,367698.8,15298.86,NA,333375,NA,1274.745,NA,NA,29870.16,7597.175,19491.98,NA,11646.63,NA,NA,NA,19710.33,9527.434,1438.877,34391.54,NA,2101.365,NA,NA,NA,8207.303,NA,NA,8242.075,6485.354,79.78679,8180.776,NA,59862.7,471134
1995M11,2737.949,NA,8450.149,24482.09,6004.232,NA,NA,NA,NA,54993.01,NA,5913.695,NA,NA,10929.03,347.1886,3262.734,NA,16164.46,365552.2,14032.65,NA,332897.8,NA,1611.701,NA,NA,30131.43,7599.247,17958.73,NA,10786.66,NA,NA,NA,19663.98,8553.256,1473.48,33041.45,NA,1864.953,NA,NA,NA,8495.576,NA,NA,8311.772,6897.817,89.85504,7775.277,NA,58571.61,466788.7
1995M12,2875.619,NA,9521.61,24933.89,5805.947,NA,NA,NA,NA,51886.91,NA,5208.693,NA,NA,9370.172,289.0398,3094.351,NA,16623.92,363932.4,14461.89,NA,332035.3,NA,1616.898,NA,NA,33643.88,7794.44,17379.83,NA,10443.69,NA,NA,NA,19615.64,8670.28,1447.834,32415.68,NA,2091.828,NA,NA,NA,7834.623,NA,NA,7273.783,6365.064,115.5615,7243.555,NA,58792.69,463685
1996M01,2480.154,NA,8255.336,24754.35,5256.967,NA,NA,NA,NA,50616.66,NA,5141.932,NA,NA,10696.92,281.1029,2627.402,NA,16526.79,348586.8,15038.73,NA,313843.9,NA,1530.924,27070.43,NA,24933.03,6649.987,17585.03,NA,11184.53,NA,NA,NA,20569.64,9276.366,1203.631,34327.79,1143.534,1721.473,NA,NA,NA,8430.525,NA,NA,7524.412,5563.728,89.43542,8378.373,NA,54962.57,444192.8
1996M02,2395.567,NA,8475.202,24782.97,5159.914,NA,NA,NA,NA,51312.35,NA,5267.206,NA,NA,10304.94,274.5028,2968.135,NA,16598.64,355777.7,11303.05,NA,330162.5,NA,1478.559,31236.69,NA,30016.59,6624.449,17410.68,NA,11043.02,NA,NA,NA,20126.52,9208.019,1517.632,26484.54,1207.745,1896.807,NA,NA,NA,6856.202,NA,NA,7680.903,5675.756,99.68267,5929.72,NA,58923.39,452831.8
1996M03,3088.003,NA,9862.041,25169.42,5188.124,NA,NA,NA,NA,53008.77,NA,5929.877,NA,NA,11410.7,290.3127,2894.685,NA,16365.88,384351,12128.41,NA,353853.3,NA,1703.763,33737.78,NA,34233.33,7949.451,17914.21,NA,11380.88,NA,NA,NA,21328.6,10061.35,1639.176,31065.72,1345.201,1971.91,NA,NA,NA,8748.874,NA,NA,8380.813,5990.574,118.0921,7100.424,NA,63409.85,487724.1
