Year,Afghanistan,Angola,Albania,United Arab Emirates,Argenti0,Armenia,Developing Asia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burki0 Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovi0,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswa0,Central African Republic,Ca0da,Switzerland,Chile,Chi0,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Gha0,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Gre0da,Guatemala,Guya0,High Income Countries,"Hong Kong SAR, Chi0",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & N. Africa developing,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,0mibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,High Income: Non-OECD,Oman,Pakistan,Pa0ma,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,South Sudan,Sub-Saharan Africa developing,Sao Tome and Principe,Suri0me,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, Chi0","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Gre0dines,"Venezuela, RB",Viet0m,Vanuatu,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
2008M03,49.4916,75.07129,80.135,3.672476,3.156381,308.6132,913.1776,2.673333,1.083827,0.644061,0.840476,1176.118,0.644061,422.5544,422.5544,68.5681,1.259952,0.377,1,1.260667,2147.714,2,7.525238,1.708952,2,1.384714,40.33443,6.566042,422.5544,1.003143,1.011381,442.0398,7.073048,422.2857,422.5544,551.8429,422.5544,1843.61,317.005,71.1405,495.011,0.644061,16.24052,0.644061,749.1794,177.721,2.7,4.802857,33.94405,65.52,1138.298,122.1356,1,5.467857,15.375,0.644061,0.644061,9.484714,0.644061,1.493488,0.644061,1,422.5544,0.499766,1.50419,0.97181,4364.897,21.50952,422.5544,422.5544,0.644061,2.7,7.672095,203.5,40.33225,7.781667,18.89571,4.680333,38.28662,167.3524,42.31641,9179.19,40.33443,0.644061,9128.524,1208,72.75143,3.506905,0.644061,71.19,0.708476,100.7986,120.6533,64.60619,36.42714,3991,1.0811,2.7,982.5305,0.268667,149.4765,8801.16,1511.929,62.5,1.183903,2.7,598.3499,107.7355,8.003571,0.644061,0.644061,0.644061,7.383667,10.6294,1722.81,12.8,10.73486,751.463,39.67179,422.5544,0.644061,5.275,3544.048,0.64418,1170.95,24.3931,247.7345,26.58476,140.4796,3.186476,8.003571,422.5544,116.8076,19.09586,0.644061,5.146762,64.53167,1.248777,3.633583,0.385048,62.75233,1,2.808762,41.34733,2.790384,2.277095,0.644061,4523.095,1,3.638143,2.395381,23.71829,544.255,45.97422,3.749238,2.024,422.5544,1.384238,7.315968,2913.437,8.752,0.64418,53.6003,0,197.7001,14.82357,2.745,0.644061,0.644061,6.058667,8.003571,8.015667,11.225,422.5544,422.5544,31.42933,3.4473,0,1,1.79473,6.308143,1.166,1.246048,30.58581,1190.057,1684.453,5.010905,20.61348,1,1298.423,2.7,2.147,15907.19,96.94405,258.6891,2.488495,198.95,8.003571,3.66381,0
2008M04,49.97885,75.03964,77.82273,3.672864,3.167409,309.0391,917.9613,2.672955,1.073303,0.634461,0.832455,1173.788,0.634461,416.4961,416.4961,68.57273,1.241773,0.376955,1,1.241636,2145.136,2,7.411364,1.686045,2,1.363864,40.0315,6.478767,416.4961,1.012955,1.014045,447.3941,6.999318,416.0255,416.4961,551.4773,416.4961,1792.749,312.3122,69.94491,494.1591,0.634461,15.89268,0.634461,748.7286,177.721,2.7,4.733591,34.08364,65.22164,1144.366,121.9167,1,5.419045,15.375,0.634461,0.634461,9.558545,0.634461,1.493798,0.634461,1,416.4961,0.504693,1.454182,0.995273,4419.64,19.51705,416.4961,416.4961,0.634461,2.7,7.669818,203.61,40.67181,7.791364,18.89786,4.610182,38.26214,160.8205,42.67505,9211.091,40.0315,0.634461,9057.091,1203,74.01182,3.519455,0.634461,71.05205,0.708727,102.6882,120.4986,62.25273,36.44955,3996,1.07458,2.7,986.6977,0.265727,144.9141,8757.5,1512,62.57,1.180985,2.7,599.172,107.8055,7.770045,0.634461,0.634461,0.634461,7.290864,10.3875,1655.182,12.8,10.51191,750.9928,39.0225,416.4961,0.634461,5.2569,3517.188,0.634944,1166.966,24.52068,243.7452,25.8025,140.4974,3.163091,7.770045,416.4961,117.5564,19.17159,0.634461,5.054909,64.08164,1.265026,3.62033,0.385,63.66045,1,2.750045,41.84877,2.76394,2.185,0.634461,4263.409,1,3.639091,2.309136,23.51214,543.9299,45.80961,3.750682,2.028045,416.4961,1.363545,7.603278,2911.848,8.752,0.634944,51.3448,0,197.499,14.73781,2.745,0.634461,0.634461,5.948364,7.770045,7.995545,11.225,416.4961,416.4961,31.59391,3.4265,0,1,1.813108,6.306409,1.158091,1.300364,30.34541,1215.705,1686.491,4.931,19.92318,1,1302.65,2.7,2.147,16116.23,96.535,258.7872,2.493802,198.95,7.770045,3.509818,0
2008M05,49.97038,75.00336,78.44091,3.673,3.150773,307.357,924.4872,2.668409,1.052632,0.642713,0.828818,1180.423,0.642713,421.6766,421.6766,68.5725,1.257068,0.377,1,1.257455,2138.909,2,7.295,1.659159,2,1.365773,42.11836,6.432936,421.6766,0.999818,1.044273,470.9752,6.973409,421.405,421.6766,551.6818,421.6766,1774.988,316.29,70.88035,510.6955,0.642713,16.12755,0.642713,756.0857,177.721,2.7,4.795182,34.10364,64.27136,1152.049,121.968,1,5.350864,15.375,0.642713,0.642713,9.595636,0.642713,1.493397,0.642713,1,421.6766,0.50861,1.452682,0.999591,4440.055,20.31591,421.6766,421.6766,0.642713,2.7,7.494136,203.47,42.18051,7.799091,18.898,4.661909,38.70273,159.1405,44.26541,9282.341,42.11836,0.642713,9244,1200,75.56182,3.380955,0.642713,71.36636,0.708727,104.3218,120.5623,62.04409,36.44214,4003,1.05372,2.7,1035.655,0.266273,142.9646,8728.57,1511.977,63.17,1.190048,2.7,596.5625,107.7895,7.616909,0.642713,0.642713,0.642713,7.359909,10.31845,1628.591,12.8,10.43591,758.5013,39.5545,421.6766,0.642713,5.2906,3585.537,0.642842,1163.37,24.24773,243.5502,27.03386,140.4954,3.216318,7.616909,421.6766,117.8559,19.25027,0.642713,5.060318,67.37505,1.28595,3.618585,0.385,67.68545,1,2.801136,42.9575,2.735808,2.188682,0.642713,4064.545,1,3.640818,2.350182,23.71795,543.1235,47.87908,3.750727,2.038364,421.6766,1.365318,7.692556,2912.824,8.752,0.642842,52.7081,0,197.2822,14.73566,2.745,0.642713,0.642713,5.988091,7.616909,8.0045,11.225,421.6766,421.6766,32.05723,3.4513,0,1,1.80877,6.254545,1.173682,1.247545,30.59182,1205.659,1648.535,4.764955,19.86627,1,1306.152,2.7,2.147,16172.77,96.08318,262.1034,2.497522,198.95,7.616909,3.403182,0
2008M06,49.76,75.0259,78.40333,3.673,3.045714,304.9259,929.5621,2.675714,1.050909,0.64222,0.819905,1183.562,0.64222,421.7872,421.7872,68.52143,1.256524,0.376952,1,1.257643,2129.762,2,7.218095,1.618524,2,1.367524,42.84767,6.610784,421.7872,1.017048,1.03619,496.231,6.898429,421.144,421.7872,551.7629,421.7872,1733.045,316.2314,70.95638,519.6014,0.64222,15.59886,0.64222,758.5465,177.721,2.7,4.790714,34.25,63.58081,1158.292,121.6517,1,5.340905,15.375,0.64222,0.64222,9.633762,0.64222,1.5009,0.64222,1,421.7872,0.508275,1.427095,1.049667,4433.088,20.85357,421.7872,421.7872,0.64222,2.7,7.568452,203.82,42.4962,7.80719,18.89648,4.655143,39.46005,155.7776,44.59959,9292.429,42.84767,0.64222,9275.667,1197,79.23333,3.360143,0.64222,71.7,0.708286,106.8814,120.72,63.8819,36.45095,4078,1.05175,2.7,1030.748,0.265524,139.799,8706.24,1510.262,63.5,1.193507,2.7,590.7078,107.7924,7.943238,0.64222,0.64222,0.64222,7.365714,10.01233,1617.786,12.8,10.32738,761.0885,39.51776,421.7872,0.64222,5.3098,3596.742,0.64301,1158.901,24.07429,237.7026,27.33095,140.5058,3.259238,7.943238,421.7872,117.8167,19.3291,0.64222,5.134095,68.54008,1.313195,3.592377,0.385,67.41926,1,2.892476,44.31881,2.662748,2.168905,0.64222,3960.476,1,3.641048,2.349524,23.63,542.8864,48.45282,3.750143,2.058762,421.7872,1.36781,7.686715,2911.479,8.752,0.64301,51.5628,0,196.0994,14.66569,2.745,0.64222,0.64222,6.024667,7.943238,8.003524,11.225,421.7872,421.7872,33.2159,3.4303,0,1,1.800743,6.175667,1.176167,1.235714,30.35824,1183.595,1602.093,4.699048,19.46943,1,1308.959,2.7,2.147,16523.19,96.36048,263.0809,2.512653,198.95,7.943238,3.241667,0
2008M07,50.02333,74.97787,77.35043,3.673,3.022348,302.4026,922.9081,2.653043,1.039603,0.634319,0.809565,1188.967,0.634319,415.9751,415.9751,68.50952,1.240739,0.377,1,1.24013,2120.565,2,7.1165,1.591174,2,1.358957,42.84209,6.443226,415.9751,1.013391,1.027826,500.7296,6.836696,415.9993,415.9751,551.6957,415.9751,1779.851,312.1992,69.89517,536.385,0.634319,14.92852,0.634319,754.1099,177.721,2.7,4.73213,34.34978,62.21213,1149.836,121.1148,1,5.311043,15.375,0.634319,0.634319,9.675609,0.634319,1.496991,0.634319,1,415.9751,0.502579,1.409,1.116826,4489.919,21.00761,415.9751,415.9751,0.634319,2.7,7.46487,203.7,42.18114,7.800174,18.896,4.585435,39.7783,147.097,44.26814,9161.913,42.84209,0.634319,9206.87,1193,78.52478,3.37587,0.634319,72.16413,0.708043,106.8743,120.2913,66.74217,35.49304,4123,1.03893,2.7,1018.318,0.265348,142.9481,8640.71,1507.37,63.5,1.184889,2.7,590.2152,107.6283,7.628217,0.634319,0.634319,0.634319,7.293174,9.74787,1586.217,12.8,10.20452,756.592,39.08987,415.9751,0.634319,5.2679,3570.743,0.63415,1156.624,23.90739,230.3559,26.58065,140.518,3.250391,7.628217,415.9751,117.7626,19.40848,0.634319,5.104217,68.50893,1.324837,3.580475,0.385,70.83924,1,2.845739,44.90065,2.590745,2.066739,0.634319,3961.413,1,3.641087,2.267478,23.35261,543.4985,48.74198,3.74987,2.066696,415.9751,1.35913,7.6949,2910.778,8.752,0.63415,49.697,0,195.5416,14.61991,2.743696,0.634319,0.634319,5.997739,7.628217,7.963348,11.225,415.9751,415.9751,33.49335,3.4274,0,1,1.808329,6.213696,1.166217,1.21287,30.40587,1165.848,1633.522,4.619348,19.23313,1,1312.413,2.7,2.147,16800.74,95.89696,261.4958,2.513477,198.95,7.628217,3.395348,0
2008M08,50.0032,74.96614,81.0881,3.673,3.032762,301.9591,919.9653,2.640952,1.135296,0.668976,0.81381,1183.865,0.668976,438.2186,438.2186,68.49952,1.307667,0.377,1,1.294714,2112.667,2,7.060167,1.612619,2,1.403905,43.03721,6.558735,438.2186,1.053905,1.084429,516.954,6.853333,438.6955,438.2186,553.3095,438.2186,1852.409,328.8919,73.3941,552.4814,0.668976,16.26024,0.668976,760.9423,177.721,2.7,4.990333,34.77571,61.01581,1146.004,121.682,1,5.327952,15.375,0.668976,0.668976,9.695476,0.668976,1.572504,0.668976,1,438.2186,0.530291,1.41219,1.156952,4570.998,21.48429,438.2186,438.2186,0.668976,2.7,7.440643,203.68,43.33766,7.807571,18.89619,4.808571,39.90129,157.8105,45.4864,9151,43.03721,0.668976,9492.571,1187,81.65,3.557762,0.668976,72.00786,0.707952,109.4205,120.0005,67.77048,34.7919,4104,1.09746,2.7,1046.783,0.267381,147.8608,8637.9,1507.738,63.5,1.219266,2.7,596.7702,107.7333,7.669619,0.668976,0.668976,0.668976,7.619714,9.648952,1619.739,12.8,10.112,763.4285,40.99581,438.2186,0.668976,5.4144,3675.171,0.66806,1152.659,23.89071,228.9557,27.76238,140.5544,3.329952,7.669619,438.2186,117.7395,19.48838,0.668976,5.335429,68.76448,1.409957,3.594956,0.385,74.547,1,2.894619,44.99095,2.553563,2.202333,0.668976,3974.643,1,3.640714,2.360238,24.23833,547.4196,49.22672,3.75,2.080905,438.2186,1.405238,7.695147,2911.897,8.752,0.66806,51.0358,0,198.571,14.6003,2.743048,0.668976,0.668976,6.287619,7.669619,8.030095,11.225,438.2186,438.2186,33.85333,3.4225,0,1,1.872647,6.225571,1.212714,1.180905,31.21071,1160.333,1623.429,4.626381,19.19748,1,1315.975,2.7,2.147,16611.67,100.0352,264.405,2.611908,199.786,7.669619,3.43919,0
2008M09,50.41833,74.95368,85.66864,3.673045,3.083273,302.5527,936.0481,2.641818,1.221133,0.696307,0.815909,1180.921,0.696307,456.6051,456.6051,68.49682,1.361341,0.377,1,1.357182,2112.227,2,7.033318,1.799909,2,1.430182,45.58111,6.818549,456.6051,1.058318,1.109273,532.8486,6.837636,456.7161,456.6051,554.6818,456.6051,2080.85,342.8354,76.65168,554.3359,0.696307,17.01741,0.696307,777.5282,177.721,2.7,5.193273,34.94559,61.0385,1165.653,122.8399,1,5.428318,15.375,0.696307,0.696307,9.731182,0.696307,1.630338,0.696307,1,456.6051,0.555768,1.404955,1.157364,4689.584,22.45386,456.6051,456.6051,0.696307,2.7,7.454523,203.9,45.27777,7.786955,18.89609,4.959818,40.03714,167.6564,47.52947,9354.364,45.58111,0.696307,9693.273,1180,91.49864,3.527409,0.696307,72.19977,0.708318,106.6214,119.7077,71.65364,35.70795,4114,1.21875,2.7,1135.647,0.267591,163.0277,8625.15,1502.239,63.47,1.242209,2.7,606.2276,107.8609,8.062409,0.696307,0.696307,0.696307,7.884,9.991318,1652.182,12.8,10.65391,780.1225,42.91409,456.6051,0.696307,5.5217,3748.181,0.69609,1148.147,24.05455,231.6723,28.75705,140.5933,3.441909,8.062409,456.6051,117.66,19.56668,0.696307,5.683409,72.92427,1.482281,3.630744,0.385,77.30218,1,2.967364,46.74455,2.538692,2.346091,0.696307,3986.932,1,3.641455,2.526909,25.32314,549.5339,51.57092,3.752455,2.132409,456.6051,1.429864,7.692308,2918.222,8.752,0.69609,53.1941,0,202.1113,14.6506,2.742364,0.696307,0.696307,6.668,8.062409,8.115727,11.225,456.6051,456.6051,34.27491,3.4158,0,1,1.943324,6.230773,1.249318,1.243273,31.97914,1159.159,1646.273,4.880227,20.3525,1,1325.498,2.7,2.147,16616.77,104.7868,270.8623,2.697388,199.8448,8.062409,3.541727,0
2008M10,50.52,74.9417,92.63435,3.673261,3.241435,306.1878,986.3338,2.643913,1.462261,0.753604,0.812,1198.87,0.753604,493.0304,493.0304,68.52848,1.473304,0.377,1,1.46137,2113.826,2,7.011739,2.184261,2,1.476217,48.65646,7.733744,493.0304,1.179609,1.142739,626.3722,6.835783,495.055,493.0304,561.6396,493.0304,2299.71,370.772,82.47122,555.7026,0.753604,18.6833,0.753604,811.2163,177.721,2.7,5.617261,35.07326,62.47596,1228.261,124.4447,1,5.536522,15.375,0.753604,0.753604,9.761565,0.753604,1.756348,0.753604,1,493.0304,0.592744,1.413261,1.16687,4912.357,23.83478,493.0304,493.0304,0.753604,2.7,7.513174,204.1,49.61083,7.758652,18.895,5.397913,39.90343,196.9287,52.0925,9992.413,48.65646,0.753604,9858.304,1178,113.6822,3.679261,0.753604,74.02076,0.708565,100.1404,119.8917,76.63826,37.48022,4114,1.44219,2.7,1322.712,0.26763,179.6071,8564.03,1501.489,63.5,1.27571,2.7,642.3601,108.203,9.812696,0.753604,0.753604,0.753604,8.404,10.32022,1784.261,12.8,12.66857,813.7732,45.80704,493.0304,0.753604,5.6643,3808.92,0.75162,1144.697,24.19848,243.5574,30.56337,140.5986,3.520609,9.812696,493.0304,117.7843,19.649,0.753604,6.490304,77.82487,1.652559,3.710408,0.385,80.4298,1,3.065261,48.03287,2.547389,2.705261,0.753604,4347.717,1,3.642043,2.819217,26.47861,551.2205,54.39027,3.757391,2.186435,493.0304,1.476609,7.692308,2932.723,8.752,0.75162,60.9542,0,213.3759,14.72576,2.745,0.753604,0.753604,7.431652,9.812696,8.62163,11.225,493.0304,493.0304,34.4347,3.4047,0,1,2.095128,6.239435,1.322217,1.480304,32.68483,1230.13,1805.976,5.586391,22.25717,1,1336.54,2.7,2.147,16710.39,114.367,284.2516,2.885535,199.9743,9.812696,4.088087,0
2008M11,51.96,74.9658,96.776,3.67295,3.32495,305.2141,1126.691,2.6575,1.524939,0.786128,0.81065,1220.188,0.786128,515.2477,515.2477,68.699,1.535,0.377,1,1.53595,2124.425,2,6.9875,2.27065,2,1.50665,49.03355,7.995801,515.2477,1.2206,1.19255,651.937,6.82935,515.6255,515.2477,581.4665,515.2477,2327.25,386.3187,86.6015,554.9155,0.786128,19.82145,0.786128,889.1398,177.721,2.7,5.8556,35.314,69.2186,1404.964,126.0809,1,5.5254,15.375,0.786128,0.786128,9.9631,0.786128,1.817435,0.786128,1,515.2477,0.654405,1.59765,1.1911,4946.35,25.4925,515.2477,515.2477,0.786128,2.7,7.61285,204.04,51.29064,7.75085,18.89525,5.6067,39.991,208.488,53.86047,11802.9,49.03355,0.786128,10123.2,1175,135.625,3.8932,0.786128,76.92325,0.7083,96.8055,120.118,78.0425,39.0445,4091,1.52513,2.7,1400.853,0.2715,183.772,8564.06,1500.325,63.31,1.303014,2.7,661.145,110.036,10.15935,0.786128,0.786128,0.786128,8.69345,10.3851,1854.95,12.8,13.13455,892.5943,48.32835,515.2477,0.786128,5.794,3906.902,0.78549,1156.576,24.26,251.1715,32.35075,140.6013,3.5882,10.15935,515.2477,117.9595,19.72815,0.786128,6.9497,78.4604,1.778211,3.759609,0.385,80.0106,1,3.09325,49.12445,2.553317,2.9347,0.786128,4834.5,1,3.6417,2.97605,27.3364,552.7205,54.73681,3.75205,2.2083,515.2477,1.50745,7.777316,2951.289,8.752,0.78549,67.9607,0,219.2585,14.71554,2.745,0.786128,0.786128,7.9868,10.15935,14.3867,11.225,515.2477,515.2477,35.06265,3.4026,0,1,2.148005,6.26475,1.3908,1.5994,33.1053,1252.025,1909.69,6.16275,23.57565,1,1353.628,2.7,2.147,16906.5,118.2335,309.4043,2.978842,200.035,10.15935,4.2715,0
2008M12,52.2,75.05096,91.33717,3.673,3.426457,307.8292,1090.834,2.646957,1.488331,0.740152,0.807,1235.272,0.740152,481.5249,481.5249,68.8413,1.44813,0.377,1,1.45613,2186.913,2,6.987174,2.398043,2,1.477957,48.68767,7.852179,481.5249,1.232348,1.136522,648.1835,6.85487,487.7827,481.5249,605.1771,481.5249,2253.621,364.9347,82.36391,552.9843,0.740152,19.33517,0.740152,866.9772,177.721,2.7,5.513348,35.34652,71.14565,1359.879,129.133,1,5.511,15.375,0.740152,0.740152,9.984152,0.740152,1.800447,0.740152,1,481.5249,0.673263,1.65587,1.242391,4996.402,26.83848,481.5249,481.5249,0.740152,2.7,7.676065,203.84,49.53347,7.750565,18.89496,5.349478,39.60157,195.6943,52.00724,11313.65,48.68767,0.740152,9967.37,1172,123.8204,3.867261,0.740152,79.38717,0.708391,91.10348,120.6422,77.86217,39.40674,4053,1.49309,2.7,1361.26,0.275087,179.3396,8520.059,1501.196,63.29,1.270512,2.7,665.5848,111.6041,9.936304,0.740152,0.740152,0.740152,8.292283,10.40199,1849.217,12.8,13.43178,870.0278,45.76535,481.5249,0.740152,5.6543,3849.467,0.73408,1249.63,24.99543,256.7467,32.27913,140.5981,3.547957,9.936304,481.5249,133.8787,19.80763,0.740152,7.015739,77.92991,1.788346,3.779126,0.385043,79.0877,1,3.1145,47.93583,2.602006,2.96713,0.740152,4885.543,1,3.641957,2.904652,28.189,554.9708,54.42509,3.75213,2.198913,481.5249,1.475435,7.549197,2971.265,8.752,0.73408,64.7057,0,222.3248,14.83852,2.744087,0.740152,0.740152,8.004609,9.936304,16.664,11.225,481.5249,481.5249,35.0363,3.4167,0,1,2.149531,6.261304,1.346696,1.545522,33.12617,1303.37,1954.307,7.872217,24.25565,1,1378.556,2.7,2.147,17035.39,116.6439,301.3583,2.982002,200.0611,9.936304,4.881304,0
2009M01,52.23,75.06441,94.23682,3.673045,3.46325,305.4961,1083.841,2.658636,1.479078,0.753002,0.806364,1231.575,0.753002,495.4432,495.4432,68.88125,1.474091,0.377,1,1.47375,2608.477,2,6.996205,2.310159,2,1.487909,48.87002,7.855142,495.4432,1.224,1.125273,623.1936,6.838636,494.0875,495.4432,672.3035,495.4432,2262.264,370.7911,82.364,556.5318,0.753002,20.46795,0.753002,864.2109,177.721,2.7,5.611545,35.46,71.86482,1351.012,145.1439,1,5.523045,15.375,0.753002,0.753002,10.719,0.753002,1.802186,0.753002,1,495.4432,0.690605,1.666364,1.298614,4966.78,26.37511,495.4432,495.4432,0.753002,2.7,7.803409,204.29,49.19163,7.756318,18.89159,5.542864,39.83659,210.8164,51.64694,11152.32,48.87002,0.753002,9901.591,1170,123.3345,3.907136,0.753002,82.60705,0.708727,90.36455,121.2977,78.99409,39.81364,4098,1.475282,2.7,1353.699,0.284886,180.478,8492.031,1502.83,64.44,1.270918,2.7,680.4761,113.8105,9.894227,0.753002,0.753002,0.753002,8.412205,10.48679,1914.33,12.8,13.87336,866.9932,45.92934,495.4432,0.753002,5.674,3825.198,0.755298,1364.985,25.58295,260.448,32.31659,140.6026,3.568273,9.894227,495.4432,146.7282,19.89075,0.753002,6.950773,78.02295,1.816855,3.778758,0.385,79.2475,1,3.151795,47.22355,2.645065,3.189045,0.753002,4988.977,1,3.640909,3.182818,31.95068,563.1541,54.65155,3.751318,2.215727,495.4432,1.488727,7.691221,2988.642,8.752,0.755298,70.3831,0,229.999,16.47542,2.744818,0.753002,0.753002,8.083364,9.894227,16.70982,11.225,495.4432,495.4432,34.91177,3.5189,0,1,2.149961,6.268273,1.372,1.604136,33.345,1342.057,1975.307,8.116,23.39514,1,1396.642,2.7,2.147,17477.09,116.3686,300.2686,2.970957,200.116,9.894227,5.017273,0
2009M02,52.4,75.23135,100.6875,3.673,3.5127,305.4676,1139.254,2.6425,1.540233,0.781086,0.8092,1227.284,0.781086,513.1158,513.1158,68.92425,1.52865,0.377,1,1.52805,2812,2,7.00805,2.3228,2,1.51765,49.3366,7.984931,513.1158,1.2447,1.16325,605.832,6.8371,512.0663,513.1158,725.5424,513.1158,2520.604,384.2307,82.89165,562.632,0.781086,22.2713,0.781086,890.7635,177.721,2.7,5.8194,35.63275,71.92585,1420.7,156.4563,1,5.56515,15.375,0.781086,0.781086,11.08965,0.781086,1.855119,0.781086,1,513.1158,0.693734,1.67305,1.36925,4947.75,25.9425,513.1158,513.1158,0.781086,2.7,7.9558,204.61,51.61504,7.75365,18.88325,5.80185,40.25875,233.256,54.20049,11875.15,49.3366,0.781086,9645.725,1170,113.759,4.10305,0.781086,87.921,0.7089,92.8445,146.7365,79.4255,41.0795,4118,1.540796,2.7,1440.158,0.2938,198.0371,8508.019,1502.575,64.5,1.300696,2.7,687.215,114.1515,9.9713,0.781086,0.781086,0.781086,8.64155,10.59515,1981.65,12.8,14.62755,893.8466,48.0996,513.1158,0.781086,5.7792,3731.065,0.78224,1529.795,26.247,259.791,33.43025,140.6016,3.63435,9.9713,513.1158,148.2,19.96935,0.781086,6.87565,78.8271,1.942202,3.795035,0.385,79.51483,1,3.23545,47.6766,2.705919,3.63705,0.781086,5095.825,1,3.64135,3.3466,35.7998,566.9669,55.07316,3.7508,2.24285,513.1158,1.5178,7.809948,3003.047,8.752,0.78224,73.2631,0,233.174,17.15002,2.74535,0.781086,0.781086,8.54725,9.9713,16.75915,11.225,513.1158,513.1158,35.3298,3.7259,0,1,2.195745,6.2468,1.43535,1.66435,34.24455,1323.825,1964.651,8.22955,23.1825,1,1405.143,2.7,2.147,17482.6,119.811,310.1302,3.060707,200.1588,9.9713,5.42755,49.8712
2009M03,51.91,75.56095,100.3209,3.673,3.657455,365.705,1139.811,2.7,1.500937,0.765568,0.807409,1234.153,0.765568,503.0947,503.0947,68.97909,1.499909,0.377,1,1.499182,2843.227,2,7.011864,2.315045,2,1.530364,51.29364,7.963365,503.0947,1.263773,1.153864,592.2082,6.836591,501.9344,503.0947,788.4602,503.0947,2473.596,376.6053,86.19642,565.6164,0.765568,20.81068,0.765568,894.4248,177.721,2.7,5.704409,35.71732,72.95018,1420.961,157.2982,1,5.630727,15.375,0.765568,0.765568,11.13268,0.765568,1.832494,0.765568,1,503.0947,0.704525,1.670818,1.404636,4979.318,26.26136,503.0947,503.0947,0.765568,2.7,8.047091,203.5,52.47206,7.753136,18.88227,5.692182,40.11386,232.6205,55.10185,11864.73,51.29364,0.765568,9801.045,1170,114.9982,4.165455,0.765568,88.19568,0.708659,97.73636,150.8018,80.14455,42.16364,4108,1.504685,2.7,1453.232,0.293136,195.2005,8564.876,1501.136,64.92,1.30289,2.7,698.7237,114.3791,9.939136,0.765568,0.765568,0.765568,8.506773,10.89286,1960.682,12.8,14.64859,897.3883,47.57159,503.0947,0.765568,5.7948,3788.31,0.766963,1587.545,27.23932,264.7916,33.98618,140.6059,3.676045,9.939136,503.0947,147.9091,20.04805,0.765568,6.774545,82.03855,1.879379,3.832006,0.385,80.39918,1,3.171636,48.43809,2.904044,3.535818,0.765568,5139.023,1,3.641091,3.277773,34.57836,568.2648,56.76984,3.750045,2.287364,503.0947,1.529091,8.000421,3043.646,8.750364,0.766963,72.3567,0,234.9704,16.86637,2.745227,0.765568,0.765568,8.556455,9.939136,16.57032,11.225,503.0947,503.0947,35.76441,3.7755,0,1,2.210254,6.263682,1.420955,1.709227,34.32382,1313.364,2054.717,8.024318,23.92073,1,1420.215,2.7,2.147,17559.41,118.1095,311.8547,3.0317,200.2257,9.939136,5.586045,147.6816
